player_number,player,gp,gs,minutes_tot,minutes_avg,fg_fgm,fg_fga,fg_fg_pct,3pt,3pt_3pta,3pt_3pt_pct,ft_ftm,ft_fta,ft_ft_pct,scoring_pts,scoring_avg,rebounds_off,rebounds_def,rebounds_tot,rebounds_avg,pf,ast,to,stl,blk,college,season
23,Rebekah Hand,33.0,33.0,1071.0,32.5,176,407.0,0.432,69,184.0,0.375,96,102.0,0.941,517.0,15.7,57,140,197.0,6.0,56,85,77,31,5.0,marist,2018-19
3,Alana Gilmer,32.0,32.0,942.0,29.4,185,380.0,0.487,29,74.0,0.392,93,131.0,0.71,492.0,15.4,25,109,134.0,4.2,60,58,57,19,20.0,marist,2018-19
0,Grace Vander Weide,32.0,32.0,873.0,27.3,91,175.0,0.52,27,59.0,0.458,48,63.0,0.762,257.0,8.0,39,113,152.0,4.8,49,156,91,35,8.0,marist,2018-19
5,Lovisa Henningsdottir,33.0,4.0,642.0,19.5,94,218.0,0.431,48,133.0,0.361,15,24.0,0.625,251.0,7.6,19,76,95.0,2.9,67,14,27,19,44.0,marist,2018-19
21,Willow Duffell,33.0,31.0,747.0,22.6,86,172.0,0.5,1,3.0,0.333,44,65.0,0.677,217.0,6.6,50,134,184.0,5.6,68,49,52,14,12.0,marist,2018-19
10,Maura Fitzpatrick,11.0,9.0,313.0,28.5,24,77.0,0.312,5,33.0,0.152,17,26.0,0.654,70.0,6.4,19,33,52.0,4.7,26,16,15,11,3.0,marist,2018-19
24,Sarah Barcello,33.0,19.0,688.0,20.8,68,175.0,0.389,48,117.0,0.41,9,16.0,0.563,193.0,5.8,23,54,77.0,2.3,33,25,25,18,1.0,marist,2018-19
2,Allie Best,33.0,2.0,666.0,20.2,38,126.0,0.302,17,67.0,0.254,25,29.0,0.862,118.0,3.6,8,62,70.0,2.1,40,93,58,20,5.0,marist,2018-19
1,Claire Oberdorf,19.0,1.0,202.0,10.6,8,22.0,0.364,7,17.0,0.412,8,12.0,0.667,31.0,1.6,5,18,23.0,1.2,23,18,21,7,0.0,marist,2018-19
33,Kendall Krick,28.0,0.0,218.0,7.8,16,42.0,0.381,6,16.0,0.375,7,12.0,0.583,45.0,1.6,7,17,24.0,0.9,17,6,9,7,0.0,marist,2018-19
31,Molly Smith,18.0,0.0,123.0,6.8,8,32.0,0.25,3,12.0,0.25,10,12.0,0.833,29.0,1.6,6,19,25.0,1.4,13,4,2,0,0.0,marist,2018-19
4,Allie Clement,19.0,2.0,112.0,5.9,8,27.0,0.296,6,18.0,0.333,4,6.0,0.667,26.0,1.4,0,14,14.0,0.7,5,11,4,5,0.0,marist,2018-19
25,Gabi Redden,1.0,0.0,3.0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,1,0,1.0,marist,2018-19
31,Morgan Lee,31.0,30.0,1001.0,32.3,143,337.0,0.424,33,104.0,0.317,71,93.0,0.763,390.0,12.6,42,196,238.0,7.7,60,71,115,22,73.0,marist,2024-25
23,Lexie Tarul,31.0,30.0,959.0,30.9,121,333.0,0.363,69,210.0,0.329,47,61.0,0.77,358.0,11.5,29,83,112.0,3.6,26,50,68,28,14.0,marist,2024-25
21,Danielle Williamsen,29.0,28.0,777.0,26.8,91,233.0,0.391,34,104.0,0.327,58,70.0,0.829,274.0,9.4,19,69,88.0,3.0,39,45,37,31,3.0,marist,2024-25
2,Jackie Piddock,31.0,31.0,866.0,27.9,58,146.0,0.397,23,71.0,0.324,34,43.0,0.791,173.0,5.6,12,79,91.0,2.9,63,105,63,36,2.0,marist,2024-25
5,Julia Corsentino,31.0,1.0,558.0,18.0,58,161.0,0.36,23,80.0,0.288,31,39.0,0.795,170.0,5.5,19,81,100.0,3.2,46,32,48,20,1.0,marist,2024-25
22,Ciara Croker,31.0,30.0,846.0,27.3,68,181.0,0.376,9,38.0,0.237,17,32.0,0.531,162.0,5.2,35,96,131.0,4.2,93,50,57,25,12.0,marist,2024-25
1,Malea Egan,25.0,0.0,338.0,13.5,30,87.0,0.345,10,31.0,0.323,23,33.0,0.697,93.0,3.7,12,30,42.0,1.7,34,16,34,10,0.0,marist,2024-25
25,Catie Cunningham,28.0,3.0,529.0,18.9,39,97.0,0.402,6,29.0,0.207,14,21.0,0.667,98.0,3.5,36,73,109.0,3.9,51,20,15,22,10.0,marist,2024-25
3,Chloe Escanillas,11.0,0.0,58.0,5.3,7,18.0,0.389,4,15.0,0.267,0,0.0,0.0,18.0,1.6,1,0,1.0,0.1,2,3,2,0,0.0,marist,2024-25
32,Brooke Jarvis,17.0,1.0,114.0,6.7,11,26.0,0.423,0,2.0,0.0,3,6.0,0.5,25.0,1.5,3,21,24.0,1.4,12,4,12,4,1.0,marist,2024-25
30,Morgan Tompkins,20.0,0.0,126.0,6.3,7,20.0,0.35,0,3.0,0.0,12,16.0,0.75,26.0,1.3,3,11,14.0,0.7,16,3,20,2,5.0,marist,2024-25
24,Kate Robbins,15.0,0.0,65.0,4.3,3,12.0,0.25,1,6.0,0.167,0,0.0,0.0,7.0,0.5,2,8,10.0,0.7,9,6,3,3,2.0,marist,2024-25
42,McKenna Rife,4.0,1.0,11.0,2.8,0,3.0,0.0,0,1.0,0.0,1,2.0,0.5,1.0,0.3,2,2,4.0,1.0,1,0,1,0,0.0,marist,2024-25
13,Nicole Decker,1.0,0.0,2.0,2.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,marist,2024-25
44,Tori Jarosz,27.0,24.0,808.0,29.9,172,346.0,0.497,0,3.0,0.0,118,167.0,0.707,462.0,17.1,56,201,257.0,9.5,53,31,53,20,71.0,marist,2014-15
25,Madeline Blais,33.0,33.0,1116.0,33.8,168,363.0,0.463,88,195.0,0.451,111,122.0,0.91,535.0,16.2,36,153,189.0,5.7,81,51,52,36,52.0,marist,2014-15
5,Sydney Coffey,29.0,29.0,968.0,33.4,105,259.0,0.405,48,128.0,0.375,108,139.0,0.777,366.0,12.6,29,94,123.0,4.2,49,64,54,19,13.0,marist,2014-15
4,Allie Clement,33.0,24.0,706.0,21.4,78,224.0,0.348,24,112.0,0.214,13,20.0,0.65,193.0,5.8,5,38,43.0,1.3,28,44,31,22,5.0,marist,2014-15
35,Katharine Fogarty,31.0,11.0,524.0,16.9,42,122.0,0.344,7,28.0,0.25,44,54.0,0.815,135.0,4.4,33,92,125.0,4.0,51,12,31,7,17.0,marist,2014-15
24,Brittni Lai,33.0,2.0,720.0,21.8,51,152.0,0.336,7,32.0,0.219,35,54.0,0.648,144.0,4.4,12,80,92.0,2.8,43,94,65,27,8.0,marist,2014-15
52,Payton Birchmeier,33.0,3.0,502.0,15.2,44,125.0,0.352,22,76.0,0.289,4,11.0,0.364,114.0,3.5,19,67,86.0,2.6,41,20,23,12,9.0,marist,2014-15
1,Bri Holmes,8.0,1.0,101.0,12.6,7,19.0,0.368,5,16.0,0.313,0,0.0,0.0,19.0,2.4,2,10,12.0,1.5,1,6,1,2,0.0,marist,2014-15
3,Natalie Gomez-Martinez,33.0,33.0,696.0,21.1,20,67.0,0.299,3,15.0,0.2,10,17.0,0.588,53.0,1.6,20,70,90.0,2.7,34,103,49,26,3.0,marist,2014-15
2,Eileen Van Horn,28.0,4.0,320.0,11.4,17,52.0,0.327,7,26.0,0.269,4,5.0,0.8,45.0,1.6,9,24,33.0,1.2,19,15,17,10,3.0,marist,2014-15
15,Kendall Baab,17.0,0.0,103.0,6.1,8,32.0,0.25,0,6.0,0.0,4,6.0,0.667,20.0,1.2,1,12,13.0,0.8,11,4,6,1,2.0,marist,2014-15
21,Maggie Gallagher,9.0,1.0,26.0,2.9,2,7.0,0.286,1,6.0,0.167,0,0.0,0.0,5.0,0.6,1,3,4.0,0.4,2,3,4,0,0.0,marist,2014-15
23,Morgan Metcalf,4.0,0.0,9.0,2.3,0,2.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,marist,2014-15
20,Zaria Shazer,29.0,28.0,1022.0,35.2,150,408.0,0.368,5,18.0,0.278,91,130.0,0.7,396.0,13.7,58,179,237.0,8.2,75,71,84,38,24.0,marist,2023-24
3,Kiara Fisher,18.0,17.0,523.0,29.1,51,183.0,0.279,14,73.0,0.192,43,59.0,0.729,159.0,8.8,8,60,68.0,3.8,22,88,59,23,5.0,marist,2023-24
23,Lexie Tarul,31.0,27.0,742.0,23.9,76,228.0,0.333,52,163.0,0.319,21,28.0,0.75,225.0,7.3,17,61,78.0,2.5,21,41,66,16,1.0,marist,2023-24
31,Morgan Lee,31.0,30.0,617.0,19.9,79,189.0,0.418,19,53.0,0.358,25,35.0,0.714,202.0,6.5,33,100,133.0,4.3,44,24,57,9,38.0,marist,2023-24
25,Catie Cunningham,30.0,29.0,899.0,30.0,66,169.0,0.391,9,31.0,0.29,45,64.0,0.703,186.0,6.2,80,146,226.0,7.5,64,41,42,34,12.0,marist,2023-24
2,Jackie Piddock,31.0,17.0,937.0,30.2,65,195.0,0.333,33,109.0,0.303,30,44.0,0.682,193.0,6.2,10,67,77.0,2.5,48,70,77,26,1.0,marist,2023-24
5,Julia Corsentino,31.0,3.0,605.0,19.5,55,175.0,0.314,29,94.0,0.309,39,53.0,0.736,178.0,5.7,8,56,64.0,2.1,41,19,58,21,2.0,marist,2023-24
22,Ciara Croker,31.0,1.0,652.0,21.0,61,152.0,0.401,0,6.0,0.0,14,19.0,0.737,136.0,4.4,23,75,98.0,3.2,81,30,46,16,11.0,marist,2023-24
1,Maeve Donnelly,7.0,0.0,63.0,9.0,5,13.0,0.385,1,2.0,0.5,0,0.0,0.0,11.0,1.6,4,5,9.0,1.3,6,2,4,1,5.0,marist,2023-24
30,Morgan Tompkins,22.0,1.0,176.0,8.0,6,23.0,0.261,0,6.0,0.0,6,9.0,0.667,18.0,0.8,8,14,22.0,1.0,17,2,17,7,11.0,marist,2023-24
24,Kate Robbins,11.0,0.0,42.0,3.8,3,8.0,0.375,1,3.0,0.333,2,2.0,1.0,9.0,0.8,0,5,5.0,0.5,0,3,5,1,2.0,marist,2023-24
42,McKenna Rife,4.0,0.0,4.0,1.0,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,2.0,0.5,1,2,3.0,0.8,1,0,1,0,0.0,marist,2023-24
14,Erin Fox,8.0,2.0,34.0,4.3,0,6.0,0.0,0,2.0,0.0,3,4.0,0.75,3.0,0.4,2,6,8.0,1.0,3,3,4,1,0.0,marist,2023-24
21,Samantha Chadwick,5.0,0.0,4.0,0.8,0,0.0,0.0,0,0.0,0.0,2,2.0,1.0,2.0,0.4,0,0,0.0,0.0,0,0,0,0,0.0,marist,2023-24
11,Jayne Whitman,3.0,0.0,2.0,0.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,marist,2023-24
0,Amanda Zeno,2.0,0.0,3.0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,marist,2023-24
20,Zaria Shazer,30.0,30.0,1035.0,34.5,171,431.0,0.397,1,6.0,0.167,137,180.0,0.761,480.0,16.0,62,149,211.0,7.0,72,67,66,53,27.0,marist,2022-23
3,Kiara Fisher,30.0,29.0,980.0,32.7,139,347.0,0.401,43,131.0,0.328,92,115.0,0.8,413.0,13.8,14,84,98.0,3.3,37,102,114,53,5.0,marist,2022-23
33,Kendall Krick,26.0,25.0,856.0,32.9,89,246.0,0.362,38,118.0,0.322,48,73.0,0.658,264.0,10.2,23,78,101.0,3.9,46,44,44,43,1.0,marist,2022-23
1,Maeve Donnelly,21.0,21.0,369.0,17.6,37,105.0,0.352,0,3.0,0.0,19,28.0,0.679,93.0,4.4,26,62,88.0,4.2,40,10,24,8,37.0,marist,2022-23
13,Julianna Bonilla,30.0,27.0,724.0,24.1,38,133.0,0.286,27,93.0,0.29,11,18.0,0.611,114.0,3.8,19,89,108.0,3.6,40,53,56,27,8.0,marist,2022-23
2,Jackie Piddock,30.0,2.0,506.0,16.9,28,84.0,0.333,10,36.0,0.278,27,36.0,0.75,93.0,3.1,13,38,51.0,1.7,32,22,42,10,1.0,marist,2022-23
32,Samantha Bailey,30.0,5.0,534.0,17.8,29,99.0,0.293,6,51.0,0.118,23,33.0,0.697,87.0,2.9,20,50,70.0,2.3,34,18,26,11,2.0,marist,2022-23
30,Morgan Tompkins,30.0,7.0,398.0,13.3,25,77.0,0.325,4,20.0,0.2,25,34.0,0.735,79.0,2.6,22,39,61.0,2.0,26,16,29,13,10.0,marist,2022-23
25,Catie Cunningham,28.0,4.0,347.0,12.4,25,65.0,0.385,4,8.0,0.5,10,11.0,0.909,64.0,2.3,21,57,78.0,2.8,23,10,9,7,7.0,marist,2022-23
22,Ciara Croker,27.0,0.0,176.0,6.5,9,32.0,0.281,0,0.0,0.0,6,11.0,0.545,24.0,0.9,13,17,30.0,1.1,21,2,12,3,6.0,marist,2022-23
14,Erin Fox,15.0,0.0,71.0,4.7,5,25.0,0.2,0,10.0,0.0,3,5.0,0.6,13.0,0.9,5,10,15.0,1.0,8,3,1,0,2.0,marist,2022-23
42,McKenna Rife,7.0,0.0,19.0,2.7,1,5.0,0.2,0,0.0,0.0,3,4.0,0.75,5.0,0.7,1,0,1.0,0.1,1,0,0,0,0.0,marist,2022-23
24,Samantha Chadwick,2.0,0.0,5.0,2.5,0,3.0,0.0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,2,2.0,1.0,1,1,1,0,0.0,marist,2022-23
4,Jayne Whitman,2.0,0.0,5.0,2.5,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0.0,marist,2022-23
44,Tori Jarosz,31.0,31.0,1027.0,33.1,205,430.0,0.477,1,11.0,0.091,173,211.0,0.82,584.0,18.8,88,288,376.0,12.1,58,52,73,15,94.0,marist,2015-16
5,Sydney Coffey,32.0,32.0,1090.0,34.1,146,331.0,0.441,45,142.0,0.317,160,206.0,0.777,497.0,15.5,22,104,126.0,3.9,53,114,62,41,6.0,marist,2015-16
4,Allie Clement,30.0,29.0,891.0,29.7,96,291.0,0.33,72,195.0,0.369,13,22.0,0.591,277.0,9.2,11,75,86.0,2.9,44,48,56,26,7.0,marist,2015-16
10,Maura Fitzpatrick,32.0,27.0,1002.0,31.3,69,196.0,0.352,21,76.0,0.276,30,41.0,0.732,189.0,5.9,53,81,134.0,4.2,53,30,59,24,4.0,marist,2015-16
1,Claire Oberdorf,32.0,20.0,706.0,22.1,38,108.0,0.352,16,57.0,0.281,38,53.0,0.717,130.0,4.1,22,75,97.0,3.0,72,36,68,17,0.0,marist,2015-16
15,Kendall Baab,27.0,1.0,261.0,9.7,26,74.0,0.351,13,45.0,0.289,4,4.0,1.0,69.0,2.6,10,16,26.0,1.0,20,6,15,4,7.0,marist,2015-16
2,Eileen Van Horn,31.0,10.0,558.0,18.0,26,65.0,0.4,14,43.0,0.326,12,22.0,0.545,78.0,2.5,10,54,64.0,2.1,32,48,41,19,2.0,marist,2015-16
25,Lovisa Henningsdottir,30.0,4.0,271.0,9.0,25,68.0,0.368,12,38.0,0.316,6,11.0,0.545,68.0,2.3,2,37,39.0,1.3,30,15,24,7,10.0,marist,2015-16
21,Rebecka Garderyd,19.0,6.0,221.0,11.6,8,34.0,0.235,3,17.0,0.176,11,15.0,0.733,30.0,1.6,5,12,17.0,0.9,9,12,26,2,1.0,marist,2015-16
22,Morgan Bartner,31.0,2.0,272.0,8.8,18,55.0,0.327,8,29.0,0.276,5,8.0,0.625,49.0,1.6,10,26,36.0,1.2,31,24,26,10,5.0,marist,2015-16
11,Casey Davidson,14.0,0.0,49.0,3.5,3,11.0,0.273,1,5.0,0.2,4,11.0,0.364,11.0,0.8,3,3,6.0,0.4,1,1,2,0,1.0,marist,2015-16
24,Sydnie Rosales,12.0,0.0,52.0,4.3,2,13.0,0.154,2,11.0,0.182,0,0.0,0.0,6.0,0.5,1,5,6.0,0.5,5,2,3,1,2.0,marist,2015-16
24,Sarah Barcello,17.0,17.0,497.0,29.2,81,194.0,0.418,23,80.0,0.288,29,43.0,0.674,214.0,12.6,18,58,76.0,4.5,25,26,31,25,3.0,marist,2020-21
21,Willow Duffell,22.0,22.0,715.0,32.5,101,237.0,0.426,10,31.0,0.323,56,71.0,0.789,268.0,12.2,60,141,201.0,9.1,50,63,57,24,15.0,marist,2020-21
5,Trinasia Kennedy,22.0,22.0,665.0,30.2,76,202.0,0.376,35,93.0,0.376,26,46.0,0.565,213.0,9.7,12,54,66.0,3.0,37,42,61,27,2.0,marist,2020-21
10,Caitlin Weimar,20.0,19.0,463.0,23.2,70,144.0,0.486,0,0.0,0.0,32,49.0,0.653,172.0,8.6,63,88,151.0,7.6,34,14,23,18,38.0,marist,2020-21
2,Allie Best,22.0,22.0,739.0,33.6,56,144.0,0.389,34,89.0,0.382,21,29.0,0.724,167.0,7.6,10,54,64.0,2.9,27,112,25,19,2.0,marist,2020-21
20,Zaria Shazer,21.0,3.0,368.0,17.5,52,140.0,0.371,3,13.0,0.231,8,26.0,0.308,115.0,5.5,38,57,95.0,4.5,36,17,20,13,8.0,marist,2020-21
33,Kendall Krick,22.0,5.0,469.0,21.3,40,95.0,0.421,6,26.0,0.231,18,20.0,0.9,104.0,4.7,12,33,45.0,2.0,30,31,27,26,2.0,marist,2020-21
22,Anabel Ellison,21.0,0.0,180.0,8.6,13,42.0,0.31,3,17.0,0.176,11,17.0,0.647,40.0,1.9,2,12,14.0,0.7,19,25,18,13,0.0,marist,2020-21
4,Emma Wax,18.0,0.0,115.0,6.4,10,28.0,0.357,6,16.0,0.375,6,6.0,1.0,32.0,1.8,3,2,5.0,0.3,11,9,7,7,0.0,marist,2020-21
32,Samantha Bailey,22.0,0.0,124.0,5.6,11,20.0,0.55,4,8.0,0.5,4,4.0,1.0,30.0,1.4,3,8,11.0,0.5,8,3,6,0,0.0,marist,2020-21
13,Julianna Bonilla,16.0,0.0,81.0,5.1,5,15.0,0.333,2,7.0,0.286,4,7.0,0.571,16.0,1.0,1,8,9.0,0.6,3,10,11,2,0.0,marist,2020-21
14,Erin Fox,12.0,0.0,31.0,2.6,2,7.0,0.286,0,1.0,0.0,3,3.0,1.0,7.0,0.6,4,8,12.0,1.0,0,0,1,1,0.0,marist,2020-21
11,Camille Loussedes,2.0,0.0,3.0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,marist,2020-21
42,Sabrina Piper,31.0,31.0,1040.0,33.5,152,475.0,0.32,40,156.0,0.256,81,123.0,0.659,425.0,13.7,22,142,164.0,5.3,74,94,102,46,16.0,siena,2019-20
3,Rayshel Brown,25.0,25.0,671.0,26.8,99,235.0,0.421,2,18.0,0.111,48,84.0,0.571,248.0,9.9,33,50,83.0,3.3,64,34,60,35,1.0,siena,2019-20
2,Amari Anthony,31.0,27.0,949.0,30.6,109,259.0,0.421,42,120.0,0.35,42,50.0,0.84,302.0,9.7,42,79,121.0,3.9,58,23,57,37,6.0,siena,2019-20
20,Margo Peterson,22.0,0.0,448.0,20.4,61,157.0,0.389,38,96.0,0.396,25,34.0,0.735,185.0,8.4,14,44,58.0,2.6,53,25,42,17,4.0,siena,2019-20
11,Julia Hauer,25.0,7.0,471.0,18.8,63,155.0,0.406,4,19.0,0.211,28,44.0,0.636,158.0,6.3,51,58,109.0,4.4,64,27,51,24,4.0,siena,2019-20
21,Tobulayefa Watts,31.0,23.0,735.0,23.7,65,139.0,0.468,0,0.0,0.0,30,57.0,0.526,160.0,5.2,45,136,181.0,5.8,90,15,63,25,69.0,siena,2019-20
30,Ashley Williamson,28.0,1.0,385.0,13.8,37,111.0,0.333,21,58.0,0.362,9,12.0,0.75,104.0,3.7,9,11,20.0,0.7,20,13,21,15,0.0,siena,2019-20
12,Marilena Gerostergiou,31.0,28.0,737.0,23.8,39,136.0,0.287,7,42.0,0.167,22,32.0,0.688,107.0,3.5,30,116,146.0,4.7,49,24,57,40,14.0,siena,2019-20
5,DeAnna Winston,22.0,5.0,384.0,17.5,11,46.0,0.239,6,20.0,0.3,9,10.0,0.9,37.0,1.7,5,16,21.0,1.0,25,27,39,17,1.0,siena,2019-20
55,Queralt Pujol,3.0,0.0,15.0,5.0,0,2.0,0.0,0,2.0,0.0,2,2.0,1.0,2.0,0.7,0,0,0.0,0.0,1,0,2,0,0.0,siena,2019-20
15,Chyvon Thomas ,7.0,0.0,51.0,7.3,1,3.0,0.333,0,0.0,0.0,2,4.0,0.5,4.0,0.6,3,2,5.0,0.7,10,1,3,1,0.0,siena,2019-20
24,Haley Blasetti,21.0,8.0,272.0,13.0,3,9.0,0.333,0,1.0,0.0,2,14.0,0.143,8.0,0.4,6,18,24.0,1.1,42,35,40,14,3.0,siena,2019-20
44,Sevval Istanbulluoglu,10.0,0.0,67.0,6.7,1,12.0,0.083,1,9.0,0.111,1,2.0,0.5,4.0,0.4,1,4,5.0,0.5,5,0,4,1,0.0,siena,2019-20
3,Rayshel Brown,29.0,29.0,909.0,31.3,157,352.0,0.446,8,28.0,0.286,61,93.0,0.656,383.0,13.2,58,105,163.0,5.6,80,49,96,39,14.0,siena,2021-22
20,Margo Peterson,27.0,23.0,730.0,27.0,92,232.0,0.397,49,133.0,0.368,44,54.0,0.815,277.0,10.3,46,72,118.0,4.4,80,12,57,38,15.0,siena,2021-22
0,Selena Philoxy,25.0,24.0,703.0,28.1,105,255.0,0.412,0,7.0,0.0,40,64.0,0.625,250.0,10.0,58,149,207.0,8.3,56,37,74,49,21.0,siena,2021-22
2,Amari Anthony,10.0,10.0,312.0,31.2,37,106.0,0.349,5,33.0,0.152,12,19.0,0.632,91.0,9.1,20,31,51.0,5.1,15,12,22,17,0.0,siena,2021-22
1,Ahniysha Jackson,19.0,4.0,274.0,14.4,31,103.0,0.301,23,71.0,0.324,16,19.0,0.842,101.0,5.3,15,17,32.0,1.7,43,15,26,8,1.0,siena,2021-22
14,Anja Knoflach,23.0,11.0,424.0,18.4,39,118.0,0.331,23,69.0,0.333,7,8.0,0.875,108.0,4.7,17,51,68.0,3.0,35,8,16,9,2.0,siena,2021-22
4,Valencia Fontenelle-Posson,27.0,7.0,489.0,18.1,39,136.0,0.287,12,61.0,0.197,36,51.0,0.706,126.0,4.7,49,51,100.0,3.7,40,9,33,17,4.0,siena,2021-22
5,DeAnna Winston,25.0,23.0,617.0,24.7,36,109.0,0.33,7,32.0,0.219,23,32.0,0.719,102.0,4.1,7,31,38.0,1.5,43,66,50,25,0.0,siena,2021-22
12,Imani Harris,25.0,3.0,502.0,20.1,41,122.0,0.336,4,22.0,0.182,13,35.0,0.371,99.0,4.0,11,40,51.0,2.0,54,56,64,30,2.0,siena,2021-22
21,Tobulayefa Watts,9.0,4.0,127.0,14.1,8,24.0,0.333,0,0.0,0.0,6,14.0,0.429,22.0,2.4,12,22,34.0,3.8,18,0,11,5,6.0,siena,2021-22
33,Anajah Brown,22.0,2.0,191.0,8.7,21,53.0,0.396,0,0.0,0.0,11,18.0,0.611,53.0,2.4,23,30,53.0,2.4,31,4,20,9,11.0,siena,2021-22
23,Emina Selimovic,20.0,1.0,141.0,7.1,12,37.0,0.324,1,13.0,0.077,4,11.0,0.364,29.0,1.5,5,6,11.0,0.6,8,6,11,2,0.0,siena,2021-22
13,Cheyenne Talbot,22.0,0.0,180.0,8.2,10,34.0,0.294,0,2.0,0.0,11,16.0,0.688,31.0,1.4,9,9,18.0,0.8,21,7,10,8,5.0,siena,2021-22
22,Chantell Gonzalez,6.0,0.0,19.0,3.2,1,7.0,0.143,0,0.0,0.0,1,4.0,0.25,3.0,0.5,0,2,2.0,0.3,4,0,0,1,1.0,siena,2021-22
24,Haley Blasetti,18.0,4.0,153.0,8.5,2,3.0,0.667,1,1.0,1.0,1,4.0,0.25,6.0,0.3,8,12,20.0,1.1,13,18,15,4,2.0,siena,2021-22
44,Sevval Istanbulluoglu,7.0,0.0,29.0,4.1,0,6.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,5,3,8.0,1.1,5,0,2,0,0.0,siena,2021-22
32,Maddie Sims,30.0,28.0,1015.0,33.8,148,322.0,0.46,4,35.0,0.114,64,139.0,0.46,364.0,12.1,47,187,234.0,7.8,61,47,87,34,46.0,siena,2018-19
1,Aaliyah Jones,24.0,18.0,607.0,25.3,85,241.0,0.353,37,112.0,0.33,57,75.0,0.76,264.0,11.0,16,62,78.0,3.3,74,34,57,41,2.0,siena,2018-19
42,Sabrina Piper,30.0,30.0,1003.0,33.4,109,277.0,0.394,37,118.0,0.314,71,100.0,0.71,326.0,10.9,31,98,129.0,4.3,71,71,86,32,28.0,siena,2018-19
14,Joella Gibson,30.0,29.0,898.0,29.9,71,219.0,0.324,13,67.0,0.194,56,100.0,0.56,211.0,7.0,64,60,124.0,4.1,83,48,54,43,2.0,siena,2018-19
22,Deja Rawls,30.0,29.0,967.0,32.2,67,186.0,0.36,10,38.0,0.263,67,100.0,0.67,211.0,7.0,12,67,79.0,2.6,75,69,73,28,2.0,siena,2018-19
2,Amari Anthony,28.0,3.0,455.0,16.3,36,93.0,0.387,11,32.0,0.344,28,46.0,0.609,111.0,4.0,33,62,95.0,3.4,27,15,27,16,4.0,siena,2018-19
12,Marilena Gerostergiou,29.0,11.0,454.0,15.7,28,83.0,0.337,3,12.0,0.25,22,34.0,0.647,81.0,2.8,23,44,67.0,2.3,42,20,38,22,4.0,siena,2018-19
20,Margo Peterson,29.0,0.0,250.0,8.6,26,86.0,0.302,16,64.0,0.25,10,13.0,0.769,78.0,2.7,5,25,30.0,1.0,40,10,12,12,4.0,siena,2018-19
13,Hanna Strawn,17.0,0.0,191.0,11.2,12,36.0,0.333,9,29.0,0.31,4,8.0,0.5,37.0,2.2,1,4,5.0,0.3,15,11,22,3,0.0,siena,2018-19
21,Tobulayefa Watts,27.0,1.0,212.0,7.9,24,50.0,0.48,0,1.0,0.0,5,22.0,0.227,53.0,2.0,16,42,58.0,2.1,41,3,29,3,11.0,siena,2018-19
3,DeAnna Winston,4.0,1.0,32.0,8.0,3,9.0,0.333,1,3.0,0.333,0,0.0,0.0,7.0,1.8,0,0,0.0,0.0,2,1,4,1,0.0,siena,2018-19
24,Haley Blasetti,1.0,0.0,2.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,siena,2018-19
7,Teresa Seppala,28.0,28.0,1008.0,36.0,150,344.0,0.436,55,139.0,0.396,112,121.0,0.926,467.0,16.7,44,130,174.0,6.2,72,67,96,48,15.0,siena,2024-25
0,Ahniysha Jackson,29.0,28.0,926.0,31.9,164,456.0,0.36,61,204.0,0.299,66,88.0,0.75,455.0,15.7,20,44,64.0,2.2,76,78,73,33,10.0,siena,2024-25
21,Anajah Brown,28.0,26.0,752.0,26.9,119,227.0,0.524,0,0.0,0.0,56,79.0,0.709,294.0,10.5,104,103,207.0,7.4,82,64,65,36,25.0,siena,2024-25
3,Myriam Traore,23.0,6.0,529.0,23.0,62,116.0,0.534,21,55.0,0.382,22,35.0,0.629,167.0,7.3,23,73,96.0,4.2,57,25,40,12,13.0,siena,2024-25
2,Aniya Hooker,25.0,23.0,740.0,29.6,60,141.0,0.426,12,46.0,0.261,19,24.0,0.792,151.0,6.0,8,48,56.0,2.2,57,61,49,35,9.0,siena,2024-25
15,Zyriah Price,27.0,9.0,541.0,20.0,50,123.0,0.407,4,32.0,0.125,23,35.0,0.657,127.0,4.7,40,93,133.0,4.9,62,20,45,28,12.0,siena,2024-25
